student_id,hours_studied,lms_activity_hours,attendance_percent,previous_scores,exam_score,risk_category
S08489,8.7,15.2,67.1,89,50,Требует внимания
S08490,11.1,21.3,90.9,95,53,Требует внимания
S08491,1.0,18.9,57.7,95,36,В зоне риска
S08492,4.8,10.2,86.8,84,58,Требует внимания
S08493,2.6,30.7,60.0,95,68,Требует внимания
S08494,10.8,25.7,96.6,95,67,Требует внимания
S08495,2.4,26.0,66.6,95,61,Требует внимания
S08496,8.3,20.8,91.1,65,43,В зоне риска
S08497,4.2,14.3,77.6,58,31,В зоне риска
S08498,8.7,13.8,62.7,93,64,Требует внимания
S08499,5.7,14.7,65.1,95,54,Требует внимания
S08500,11.9,14.6,54.7,49,38,В зоне риска
S08501,9.0,18.6,74.6,95,76,Успешный студент
S08502,1.9,17.3,52.2,95,77,Успешный студент
S08503,8.2,15.8,57.0,69,20,В зоне риска
S08504,8.4,10.6,85.2,95,72,Требует внимания
S08505,2.0,2.1,58.0,86,39,В зоне риска
S08506,6.4,6.8,87.4,47,54,Требует внимания
S08507,7.7,16.2,80.4,93,55,Требует внимания
S08508,7.1,10.3,59.2,56,55,Требует внимания
S08509,2.8,12.1,75.4,47,69,Требует внимания
S08510,3.8,17.6,71.1,90,46,В зоне риска
S08511,2.9,10.9,93.4,95,63,Требует внимания
S08512,2.7,13.7,51.4,84,37,В зоне риска
S08513,1.8,27.6,50.3,63,70,Требует внимания
S08514,10.3,25.5,59.2,81,63,Требует внимания
S08515,10.7,30.1,84.2,94,88,Успешный студент
S08516,4.3,2.8,77.3,90,62,Требует внимания
S08517,2.1,28.9,50.3,64,56,Требует внимания
S08518,5.3,15.6,54.2,60,41,В зоне риска
S08519,1.7,10.9,52.2,95,40,В зоне риска
S08520,2.7,17.1,97.8,63,38,В зоне риска
S08521,4.4,11.0,77.7,68,84,Успешный студент
S08522,1.0,6.3,75.5,49,39,В зоне риска
S08523,5.2,12.5,54.2,95,52,Требует внимания
S08524,3.8,22.0,58.5,73,47,В зоне риска
S08525,3.3,20.6,88.6,85,68,Требует внимания
S08526,2.9,18.0,65.4,83,50,Требует внимания
S08527,7.7,12.5,89.7,68,64,Требует внимания
S08528,1.2,12.4,64.9,72,63,Требует внимания
S08529,3.0,19.3,53.3,87,66,Требует внимания
S08530,1.2,24.9,51.1,83,69,Требует внимания
S08531,2.9,20.3,60.9,95,92,Успешный студент
S08532,8.3,19.0,70.0,84,24,В зоне риска
S08533,4.4,25.7,72.0,60,39,В зоне риска
S08534,10.3,27.9,68.7,67,28,В зоне риска
S08535,8.0,8.9,68.4,94,60,Требует внимания
S08536,2.2,11.3,61.3,95,41,В зоне риска
S08537,7.1,22.4,75.8,77,47,В зоне риска
S08538,9.2,9.7,57.8,89,82,Успешный студент
S08539,3.1,23.4,94.7,77,69,Требует внимания
S08540,2.6,9.6,80.0,90,48,В зоне риска
S08541,7.7,9.3,100.0,95,65,Требует внимания
S08542,7.3,27.2,55.2,92,49,В зоне риска
S08543,1.0,3.3,57.0,54,12,В зоне риска
S08544,1.9,16.3,83.2,82,58,Требует внимания
S08545,4.6,24.6,78.8,77,68,Требует внимания
S08546,4.3,6.2,64.1,76,70,Требует внимания
S08547,9.7,4.8,83.6,71,41,В зоне риска
S08548,2.6,10.5,54.7,75,37,В зоне риска
S08549,4.8,18.1,94.8,72,52,Требует внимания
S08550,1.5,14.1,53.0,84,83,Успешный студент
S08551,9.4,34.3,61.7,46,45,В зоне риска
S08552,8.6,24.4,100.0,63,75,Успешный студент
S08553,1.5,18.7,81.4,58,59,Требует внимания
S08554,9.3,5.8,72.8,64,60,Требует внимания
S08555,3.0,28.1,62.9,79,72,Требует внимания
S08556,5.5,18.0,58.2,86,74,Требует внимания
S08557,1.9,28.4,79.2,95,52,Требует внимания
S08558,4.2,26.4,88.5,84,35,В зоне риска
S08559,3.8,29.1,70.3,74,60,Требует внимания
S08560,5.7,11.6,71.8,91,70,Требует внимания
S08561,6.2,12.2,65.0,41,45,В зоне риска
S08562,11.4,8.8,64.1,81,71,Требует внимания
S08563,3.7,24.4,71.2,90,17,В зоне риска
S08564,12.0,22.3,50.5,58,82,Успешный студент
S08565,2.9,8.6,66.0,87,62,Требует внимания
S08566,1.5,27.2,64.3,54,60,Требует внимания
S08567,2.7,26.5,50.3,67,37,В зоне риска
S08568,10.4,24.8,85.5,65,78,Успешный студент
S08569,9.4,16.2,59.0,92,41,В зоне риска
S08570,2.7,15.9,57.6,89,69,Требует внимания
S08571,7.6,21.7,72.4,91,49,В зоне риска
S08572,1.5,18.5,60.3,67,58,Требует внимания
S08573,1.7,30.7,65.6,40,60,Требует внимания
S08574,3.7,9.6,53.4,95,37,В зоне риска
S08575,3.5,21.1,61.6,54,18,В зоне риска
S08576,11.4,30.0,94.4,87,67,Требует внимания
S08577,3.7,23.0,64.5,57,24,В зоне риска
S08578,3.4,11.2,64.1,95,68,Требует внимания
S08579,4.9,16.0,72.6,74,81,Успешный студент
S08580,9.8,10.8,61.5,95,35,В зоне риска
S08581,6.5,22.1,59.2,43,49,В зоне риска
S08582,5.4,25.9,82.5,56,42,В зоне риска
S08583,3.6,21.0,83.0,88,75,Успешный студент
S08584,8.5,15.8,64.4,87,65,Требует внимания
S08585,1.3,25.3,55.7,95,49,В зоне риска
S08586,9.3,22.3,65.3,45,94,Успешный студент
S08587,2.2,5.7,90.2,95,71,Требует внимания
S08588,11.3,14.5,64.7,80,38,В зоне риска
S08589,11.4,32.0,92.5,86,70,Требует внимания
S08590,6.6,26.7,69.9,58,43,В зоне риска
S08591,9.2,27.3,83.5,61,54,Требует внимания
S08592,1.8,22.4,75.6,60,49,В зоне риска
S08593,9.0,26.4,54.3,78,55,Требует внимания
S08594,5.8,26.2,85.9,95,72,Требует внимания
S08595,10.4,14.0,56.1,92,42,В зоне риска
S08596,5.7,20.5,50.3,95,58,Требует внимания
S08597,1.0,30.0,63.2,93,57,Требует внимания
S08598,2.6,15.3,94.5,62,68,Требует внимания
S08599,11.1,22.1,69.6,90,86,Успешный студент
S08600,7.3,26.6,67.7,95,66,Требует внимания
S08601,3.3,14.8,91.9,73,58,Требует внимания
S08602,10.7,24.3,83.6,95,85,Успешный студент
S08603,7.3,25.4,79.0,67,42,В зоне риска
S08604,6.8,13.7,59.5,93,66,Требует внимания
S08605,9.8,17.1,50.3,87,42,В зоне риска
S08606,4.5,23.7,52.0,95,70,Требует внимания
S08607,6.7,26.2,60.9,58,85,Успешный студент
S08608,7.2,12.4,71.8,59,69,Требует внимания
S08609,9.4,13.8,61.8,66,63,Требует внимания
S08610,11.1,20.0,69.7,60,46,В зоне риска
S08611,7.0,14.6,50.3,65,56,Требует внимания
S08612,1.8,20.7,61.8,74,39,В зоне риска
S08613,5.3,26.0,50.3,92,60,Требует внимания
S08614,7.9,14.9,70.1,61,78,Успешный студент
S08615,9.6,18.1,100.0,67,60,Требует внимания
S08616,4.7,26.5,83.2,55,43,В зоне риска
S08617,7.4,19.9,75.9,63,78,Успешный студент
S08618,1.6,26.2,57.6,78,53,Требует внимания
S08619,2.8,12.4,59.4,84,22,В зоне риска
S08620,2.1,31.7,78.9,61,94,Успешный студент
S08621,12.0,26.3,56.2,51,43,В зоне риска
S08622,3.8,26.4,75.5,79,58,Требует внимания
S08623,8.5,16.0,73.2,45,67,Требует внимания
S08624,3.7,11.1,58.0,67,31,В зоне риска
S08625,8.5,12.3,76.9,65,73,Требует внимания
S08626,9.4,20.4,76.3,66,52,Требует внимания
S08627,5.3,12.3,54.3,79,28,В зоне риска
S08628,4.0,12.2,64.2,94,60,Требует внимания
S08629,5.4,11.2,62.4,95,58,Требует внимания
S08630,10.0,19.0,72.1,72,63,Требует внимания
S08631,2.9,5.6,50.3,92,43,В зоне риска
S08632,3.1,27.6,68.1,40,60,Требует внимания
S08633,8.4,17.1,55.6,95,61,Требует внимания
S08634,10.6,30.3,57.7,93,39,В зоне риска
S08635,7.9,24.1,62.1,71,63,Требует внимания
S08636,9.3,26.9,70.3,63,75,Успешный студент
S08637,6.5,29.6,92.2,94,68,Требует внимания
S08638,3.0,13.7,60.9,70,66,Требует внимания
S08639,1.0,20.6,83.4,78,60,Требует внимания
S08640,1.0,30.0,55.0,88,51,Требует внимания
S08641,5.6,31.5,83.9,73,72,Требует внимания
S08642,7.3,2.9,53.4,63,62,Требует внимания
S08643,5.1,31.1,54.1,47,37,В зоне риска
S08644,6.2,11.4,59.7,76,39,В зоне риска
S08645,8.5,11.1,59.9,58,73,Требует внимания
S08646,3.5,10.9,50.3,60,16,В зоне риска
S08647,6.0,16.9,67.0,59,29,В зоне риска
S08648,5.3,19.9,50.3,70,68,Требует внимания
S08649,2.6,15.4,85.5,63,80,Успешный студент
S08650,1.0,23.8,54.0,66,55,Требует внимания
S08651,4.3,25.0,74.6,79,39,В зоне риска
S08652,2.1,9.8,53.7,40,29,В зоне риска
S08653,8.0,25.4,85.2,57,76,Успешный студент
S08654,6.5,19.8,55.6,72,27,В зоне риска
S08655,2.2,23.2,66.1,70,52,Требует внимания
S08656,1.3,20.6,89.0,95,80,Успешный студент
S08657,9.2,13.2,53.2,88,53,Требует внимания
S08658,7.8,22.6,70.7,65,69,Требует внимания
S08659,1.0,17.3,50.3,76,36,В зоне риска
S08660,6.3,29.2,88.8,94,72,Требует внимания
S08661,7.6,17.8,66.3,76,35,В зоне риска
S08662,2.3,21.6,59.5,91,52,Требует внимания
S08663,4.5,21.5,67.2,71,91,Успешный студент
S08664,2.4,16.8,81.3,58,75,Успешный студент
S08665,4.8,5.5,87.7,43,49,В зоне риска
S08666,5.3,31.4,66.5,60,78,Успешный студент
S08667,9.1,31.3,82.9,66,81,Успешный студент
S08668,2.1,10.5,50.3,64,25,В зоне риска
S08669,2.5,10.7,50.3,53,46,В зоне риска
S08670,4.2,18.6,100.0,82,66,Требует внимания
S08671,1.0,16.1,100.0,95,83,Успешный студент
S08672,6.2,23.4,50.3,67,87,Успешный студент
S08673,9.8,31.7,55.5,46,61,Требует внимания
S08674,4.7,17.8,82.5,90,57,Требует внимания
S08675,7.8,30.0,98.3,91,62,Требует внимания
S08676,8.1,13.6,65.4,50,51,Требует внимания
S08677,9.1,18.7,51.0,67,57,Требует внимания
S08678,1.8,10.0,86.0,71,60,Требует внимания
S08679,1.4,7.2,67.1,79,16,В зоне риска
S08680,4.0,17.3,100.0,95,76,Успешный студент
S08681,7.1,22.7,52.5,63,24,В зоне риска
S08682,2.3,4.0,65.4,86,56,Требует внимания
S08683,2.9,25.0,81.7,86,33,В зоне риска
S08684,2.2,23.8,50.8,66,77,Успешный студент
S08685,9.9,6.2,62.8,83,53,Требует внимания
S08686,2.0,7.8,67.9,88,18,В зоне риска
S08687,8.2,23.0,82.3,94,21,В зоне риска
S08688,2.6,15.7,65.6,92,68,Требует внимания
S08689,9.1,28.9,68.9,90,69,Требует внимания
S08690,7.7,11.6,77.3,76,65,Требует внимания
S08691,5.4,18.7,64.0,84,45,В зоне риска
S08692,5.2,29.4,82.5,63,47,В зоне риска
S08693,1.5,22.2,68.6,67,87,Успешный студент
S08694,1.9,3.8,55.5,70,13,В зоне риска
S08695,8.4,12.4,65.2,90,58,Требует внимания
S08696,1.6,16.2,54.1,56,51,Требует внимания
S08697,3.5,28.1,90.3,87,45,В зоне риска
S08698,2.1,7.2,54.9,95,33,В зоне риска
S08699,7.0,30.2,84.5,92,49,В зоне риска
S08700,7.0,10.4,80.5,93,39,В зоне риска
S08701,4.7,16.6,63.0,95,70,Требует внимания
S08702,7.7,20.9,92.9,68,67,Требует внимания
S08703,4.6,26.1,68.9,92,42,В зоне риска
S08704,3.9,24.5,98.9,84,92,Успешный студент
S08705,9.5,14.9,90.6,74,58,Требует внимания
S08706,3.1,7.3,66.5,70,37,В зоне риска
S08707,1.0,23.6,87.1,92,51,Требует внимания
S08708,6.2,23.7,50.3,56,46,В зоне риска
S08709,1.0,16.8,50.3,60,65,Требует внимания
S08710,8.2,12.5,68.4,63,70,Требует внимания
S08711,8.6,24.6,62.7,54,60,Требует внимания
S08712,8.5,16.2,60.8,89,13,В зоне риска
S08713,7.7,2.7,71.1,66,50,Требует внимания
S08714,1.6,24.5,50.3,95,43,В зоне риска
S08715,6.7,24.0,52.0,71,16,В зоне риска
S08716,9.5,25.4,50.3,70,64,Требует внимания
S08717,2.4,24.3,62.8,57,33,В зоне риска
S08718,5.7,29.3,67.5,69,14,В зоне риска
S08719,5.3,27.4,77.1,67,50,Требует внимания
S08720,2.0,10.4,89.2,92,47,В зоне риска
S08721,1.3,8.2,91.1,59,46,В зоне риска
S08722,1.0,14.9,51.0,95,72,Требует внимания
S08723,10.4,13.5,87.4,44,25,В зоне риска
S08724,6.3,11.0,61.6,67,63,Требует внимания
S08725,10.6,16.8,89.7,86,92,Успешный студент
S08726,4.4,24.5,94.3,68,56,Требует внимания
S08727,6.7,10.9,75.6,71,32,В зоне риска
S08728,1.9,5.6,61.4,95,58,Требует внимания
S08729,10.2,14.3,72.4,59,46,В зоне риска
S08730,2.9,2.1,54.5,95,51,Требует внимания
S08731,9.3,14.3,54.0,69,54,Требует внимания
S08732,4.9,8.3,100.0,93,38,В зоне риска
S08733,7.7,17.9,69.2,64,47,В зоне риска
S08734,3.5,29.4,51.8,88,47,В зоне риска
S08735,6.8,18.5,62.4,95,60,Требует внимания
S08736,3.7,10.0,66.5,60,52,Требует внимания
S08737,6.7,20.3,84.4,63,70,Требует внимания
S08738,5.6,22.3,62.6,60,60,Требует внимания
S08739,7.4,13.5,84.0,77,57,Требует внимания
S08740,8.3,24.9,93.5,95,54,Требует внимания
S08741,11.6,32.8,56.2,74,73,Требует внимания
S08742,10.0,10.2,53.7,58,12,В зоне риска
S08743,3.1,18.9,50.3,61,71,Требует внимания
S08744,6.8,24.0,63.7,71,63,Требует внимания
S08745,1.8,29.0,62.2,59,73,Требует внимания
S08746,2.9,14.9,85.8,62,50,Требует внимания
S08747,1.0,20.5,75.0,95,46,В зоне риска
S08748,12.0,14.1,53.1,77,83,Успешный студент
S08749,6.8,28.5,90.8,53,17,В зоне риска
S08750,2.9,8.8,63.5,95,35,В зоне риска
S08751,10.8,14.5,75.5,89,12,В зоне риска
S08752,7.0,13.2,52.7,85,30,В зоне риска
S08753,2.3,21.1,92.5,95,38,В зоне риска
S08754,4.4,21.1,50.3,85,35,В зоне риска
S08755,3.2,6.2,70.3,50,37,В зоне риска
S08756,8.4,17.4,67.8,95,53,Требует внимания
S08757,2.0,26.6,50.3,86,70,Требует внимания
S08758,4.6,23.7,69.3,95,84,Успешный студент
S08759,3.3,21.9,66.8,67,66,Требует внимания
S08760,8.2,22.9,78.3,86,70,Требует внимания
S08761,6.3,11.1,61.3,95,52,Требует внимания
S08762,9.3,25.8,52.2,67,52,Требует внимания
S08763,5.4,24.7,68.4,67,45,В зоне риска
S08764,8.9,28.4,84.2,40,30,В зоне риска
S08765,5.0,31.4,76.4,83,65,Требует внимания
